match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3998853,Alexandra Jóhannsdóttir,Iceland Women's,0,1,0,4,33.11087434665536,13.049645234809846,2,1,3.293363517000599,3.8983812596088923,19,0,2,4.468759905870043,29.425711830837024,1.017254290311513,Right Foot,Open Play,Half Volley,From Throw In,Right Defensive Midfield,1,0,0,1,,,,0,0,0,432.08516363821866,0.2987346544264656,0.09946471006837888,0.013147669,0
3998853,Katla Tryggvadóttir,Iceland Women's,5,1,0,2,15.3,26.34499974114725,0,1,4.5434966547692905,18.35224013241423,10,0,1,6.698899157321999,8.609131255055763,3.367311547336058,Right Foot,Open Play,Normal,Regular Play,Left Wing,1,0,0,1,Ground Pass,,16.20864,1,1,1,403.078496039553,0.6966118926830189,0.29696056567119544,0.24875748,0
3998853,Sveindís Jane Jónsdóttir,Iceland Women's,5,1,0,2,7.3375745311376575,24.943905263424607,1,0,2.1108420579256455,0.0,10,0,1,2.434126758875443,6.817874632096337,0.18590594940352645,Right Foot,Open Play,Half Volley,From Counter,Right Wing,1,0,0,1,,,,0,0,0,183.02776396801497,0.0,0.28767572294742594,0.13006437,0
3998853,Alexandra Jóhannsdóttir,Iceland Women's,5,1,0,1,12.394353553130559,32.359525784153504,2,1,0.6256999125978979,0.0,19,2,6,3.555823466535409,9.073654121443784,0.6567136010998169,Head,Open Play,Normal,From Corner,Right Defensive Midfield,1,0,0,1,High Pass,Outswinging,35.79972,1,1,1,401.07540338044294,0.0,0.050482658084241835,0.034556407,0
3998853,Sveindís Jane Jónsdóttir,Iceland Women's,5,1,0,1,5.235456045083371,60.29524179139618,0,0,3.2977665742225235,60.29524179139619,17,0,3,2.3011133031579063,4.23658026827515,0.36960050364000097,Left Foot,Open Play,Half Volley,From Corner,Right Wing,1,0,0,1,,,,0,0,0,315.6730881265286,1.0000000000000002,0.6298909867306524,0.47674507,1
3998853,Signe Gaupset,Norway Women's,13,1,-1,16,21.08008538882137,17.516478103838605,1,1,1.3470529030789178,9.789497648277083,14,0,1,3.2524027958567614,17.849891088477836,2.212698672917952,Right Foot,Open Play,Normal,Regular Play,Left Wing,1,0,0,1,Ground Pass,,13.22006,1,1,1,369.24885414033764,0.5588736268925993,0.06390168152702318,0.046329156,0
3998853,Signe Gaupset,Norway Women's,14,1,-1,1,12.404031602668551,34.62723732823926,2,0,2.9969231331328263,23.49929487271049,16,0,1,4.4245870163466625,10.987705141924243,3.123913123265254,Right Foot,Open Play,Volley,From Corner,Left Wing,1,0,0,1,High Pass,Straight,45.098335,1,1,1,429.5173461325839,0.6786361455854957,0.24160879536037952,0.057025556,1
3998853,Elisabeth Terland,Norway Women's,22,1,0,2,25.701750913118744,17.690986992661827,1,1,2.9279238378907975,6.258527149479586,13,0,2,1.6073611160250658,24.186042056122158,0.501173260744082,Right Foot,Open Play,Normal,From Throw In,Center Forward,1,0,0,1,Low Pass,,5.8077536,1,1,1,454.68934109261795,0.35376924713559543,0.1139192363893123,0.036546215,0
3998853,Elisabeth Terland,Norway Women's,23,1,0,9,12.306502346320823,35.9971799727016,2,1,1.8688043680432194,8.05195120015373,14,0,3,1.5859234252566001,11.417828390153094,1.2937860812725717,Left Foot,Open Play,Normal,Regular Play,Center Forward,1,0,0,1,Ground Pass,,15.516766,1,1,1,442.9993797949852,0.22368283310692433,0.1518550369107857,0.10500978,0
3998853,Frida Maanum,Norway Women's,25,1,0,2,25.11135201457699,15.496700063608554,1,0,3.6051882383952867,2.586402725244144,11,0,3,,,,Right Foot,Open Play,Normal,Regular Play,Center Attacking Midfield,1,0,0,1,Ground Pass,,18.522419,1,1,1,389.14309036159204,0.16690022486257475,0.14356806580157438,0.032065924,0
3998853,Signe Gaupset,Norway Women's,25,1,0,1,26.764155133312173,16.78207277018461,2,0,0.6215157387410642,0.0,14,0,1,,,,Left Foot,Open Play,Normal,From Counter,Left Wing,1,0,0,1,Ground Pass,,15.789237,1,1,1,449.15799907975486,0.0,0.02322194500985726,0.030959195,1
3998853,Sveindís Jane Jónsdóttir,Iceland Women's,29,1,-1,7,25.20515820224107,12.315080668203212,1,1,2.7113331580183178,7.160429094443274,13,0,1,3.1820333868788606,22.348488510892242,1.2637197647994611,Right Foot,Open Play,Normal,From Throw In,Right Wing,1,0,0,1,Ground Pass,,12.234786,1,1,1,310.4035565154226,0.5814358255022288,0.10757056695550693,0.010127992,0
3998853,Elisabeth Terland,Norway Women's,31,1,1,2,26.432744844226825,15.583611880041728,1,1,3.0323507065524566,6.483871097436247,15,0,1,3.502254736500889,22.933091131475766,1.4095507163056382,Right Foot,Open Play,Normal,From Counter,Center Forward,1,0,0,1,Ground Pass,,14.940214,1,1,1,411.9176365766049,0.4160698525699477,0.11471947860211544,0.030938651,0
3998853,Frida Maanum,Norway Women's,48,2,1,12,10.911003620199196,38.64624471536895,0,1,1.9306584111038283,29.431685309055304,14,0,2,3.6877541510732303,7.469601596278918,2.194335131910421,Left Foot,Open Play,Normal,From Throw In,Center Attacking Midfield,1,0,0,1,Ground Pass,,9.662815,1,1,1,421.6693159964947,0.7615664995608441,0.17694599674860903,0.3819168,1
3998853,Sveindís Jane Jónsdóttir,Iceland Women's,53,2,-2,3,23.35487101227493,16.49699193644026,2,1,0.7713470072877745,0.0,15,0,1,2.982538877155137,20.66881064663077,0.4571604857942617,Right Foot,Open Play,Normal,Regular Play,Right Wing,1,0,0,1,,,,0,0,0,385.2851187661019,0.0,0.03302724330536304,0.03830135,0
