match_id,tiratore,distanza,angolo,difensori_cono,portiere_cono,goal
3938643,Antoine Griezmann,25.349161721840037,17.503333938278562,1,1,0
3938643,Robert Lewandowski,28.60069929215019,15.286548090751838,1,1,0
3938643,Robert Lewandowski,12.0,36.86989764584404,0,1,1
3938643,Robert Lewandowski,17.376133056580798,17.544938434694025,1,1,0
3938643,Kacper Urbanski,25.564428411368795,17.089087147119702,3,1,0
3938643,Olivier Giroud,12.416923934694935,35.45522431972324,1,1,0
3938643,Olivier Giroud,9.946356116689165,43.39160912000147,1,1,0
3938643,Youssouf Fofana,27.942798714516762,14.991084721798691,3,1,0
3938643,Kylian Mbappé Lottin,21.652944372532797,18.645350216987506,2,1,0
3938641,Stefan Posch,38.55191305240247,11.831689846108446,2,1,0
3938641,Gernot Trauner,8.602325267042627,34.59228868750995,1,1,1
3938641,Marcel Sabitzer,13.538463723776049,30.86947784758248,0,1,0
3938641,Marcel Sabitzer,14.588008774332431,30.515137660389414,1,1,0
3938641,Piotr Zieliński,15.890248582070704,27.668602240183876,2,1,0
3938641,Nicola Zalewski,17.195929750961415,20.82719421697819,0,1,0
3938641,Piotr Zieliński,23.558013498595336,18.62035491499375,2,1,0
3938641,Piotr Zieliński,20.696859665176255,21.784158938554327,1,1,0
3938641,Jan Bednarek,11.099999999999994,39.634305039237965,1,1,0
3938641,Krzysztof Piątek,6.403124237432851,63.250421990660506,2,1,1
3938641,Marcel Sabitzer,15.349592828475934,25.510924415562204,3,1,0
3938641,Marcel Sabitzer,29.360177111182413,15.385348914939815,1,1,0
3938641,Piotr Zieliński,29.373627627516495,15.018807070857777,4,1,0
3938641,Jakub Piotrowski,9.972462083156804,43.503217544110356,1,1,0
3938641,Stefan Posch,27.14479692316743,16.095614082700187,2,1,0
3938641,Stefan Posch,8.832326986700616,47.63794464720784,3,1,0
3938641,Krzysztof Piątek,24.836465126905644,18.204351850327726,0,1,0
3938641,Marcel Sabitzer,21.11516043036378,16.973381706473994,1,1,0
3938641,Adam Buksa,16.27789912734441,27.353945024783503,1,1,0
3938641,Piotr Zieliński,28.125611104472025,13.466931387210664,4,1,0
3938641,Paweł Dawidowicz,10.186265262597473,32.54210705217215,2,1,0
3938641,Christoph Baumgartner,17.886866690396058,24.73161165609095,0,1,1
3938641,Karol Świderski,21.567568244936663,19.96835635909202,0,1,0
3938641,Patrick Wimmer,17.463390277950047,25.0734194657377,0,1,0
3938641,Nicolas Seiwald,24.480604567698073,18.290434114393438,1,1,0
3938641,Marko Arnautović,12.0,36.86989764584404,0,1,1
3938641,Stefan Posch,24.49020212248156,17.064926415638304,1,1,0
3938641,Konrad Laimer,12.646343345014794,14.938354463033171,0,0,0
3938641,Piotr Zieliński,29.92323511921797,14.583736121098548,4,1,0
3938641,Kamil Grosicki,10.183319694480772,33.659903917546096,0,1,0
3938642,Adam Hložek,13.438005804433928,24.325812824202824,0,1,0
3938642,Ladislav Krejčí,13.452509059651286,28.292677798729112,0,1,0
3938642,Patrik Schick,9.633275663033837,36.86989764584401,1,1,0
3938642,Patrik Schick,14.44991349455076,30.85875522107055,2,1,0
3938642,Václav Černý,24.030189345904045,16.207876051399268,2,1,0
3938642,Patrik Schick,18.00361074895811,24.803670035356685,1,1,0
3938642,Lukáš Provod,26.800186566514792,16.798371781305296,1,1,0
3938642,Patrik Schick,8.132035415564786,51.22281001579047,1,1,0
3938642,Ladislav Krejčí,11.727744881263405,37.12398926071731,1,1,0
3938642,Adam Hložek,7.406078584514207,51.47647338809434,1,0,0
3938642,Václav Černý,7.068238818828922,56.44442936198522,0,1,0
