match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3857270,Rúben Diogo Da Silva Neves,Portugal,19,1,0,11,29.35574901105403,14.631463237600991,3,1,7.172704440985842,0.4702703264639927,18,0,0,3.89400508478961,25.82454991271493,0.22818993117587638,Right Foot,Open Play,Half Volley,Regular Play,Center Defensive Midfield,1,0,0,1,,,,0,0,0,429.5175624674787,0.0321410318863706,0.24433729959623685,0.015326656,0
3857270,Rodrigo Bentancur Colmán,Uruguay,31,1,0,13,13.263860674780931,33.436338905848494,0,1,1.5487796859190237,19.665301434530953,12,0,4,9.383846090638754,3.9867305548926337,0.1503041539348331,Right Foot,Open Play,Normal,From Throw In,Center Defensive Midfield,1,0,0,1,,,,0,0,0,443.4949407219315,0.5881415872086166,0.11676688438561299,0.49410823,0
3857270,Cristiano Ronaldo dos Santos Aveiro,Portugal,34,1,0,19,25.660280590827526,14.38718777604757,1,1,1.16154944088847,0.0,16,1,2,3.1605392369247247,22.972821917242676,0.37185069492330314,Left Foot,Open Play,Normal,From Keeper,Right Center Forward,1,0,0,1,Ground Pass,,8.508819,1,1,1,369.1792752463045,0.0,0.045266435679728115,0.029249214,0
3857270,João Félix Sequeira,Portugal,34,1,0,20,29.560108254199616,14.834924718316298,1,1,1.976313588420169,4.466203164729994,17,0,2,2.84941397406097,26.87655545412317,1.6262009996466489,Right Foot,Open Play,Normal,From Keeper,Left Center Forward,1,0,0,1,Ground Pass,,10.423532,1,1,1,438.5219806163315,0.30106004914306633,0.06685745435791472,0.022321237,0
3857270,Rodrigo Bentancur Colmán,Uruguay,35,1,0,4,15.646405337968202,22.076327147368886,2,1,1.6278824126900782,0.0,13,0,2,4.112409927037871,11.637510075849473,3.29422823628812,Right Foot,Open Play,Normal,From Goal Kick,Center Defensive Midfield,1,0,0,1,Ground Pass,,16.31962,1,1,1,345.41516292132485,0.0,0.10404194302315514,0.07433986,0
3857270,Bruno Miguel Borges Fernandes,Portugal,36,1,0,9,27.795863001533164,15.877161301837505,2,1,1.6235761881090949,0.0,14,0,1,2.229362349576216,25.61721469728581,0.11042017718426678,Right Foot,Open Play,Normal,From Throw In,Center Attacking Midfield,1,0,0,1,Ground Pass,,19.284191,1,1,1,441.3194003991192,0.0,0.05841071342233705,0.028039778,0
3857270,Bruno Miguel Borges Fernandes,Portugal,53,2,0,14,32.703516630478745,8.890613062470567,2,0,1.7343383201265463,0.0,17,0,1,,,,Right Foot,Open Play,Normal,Regular Play,Center Attacking Midfield,1,0,0,1,Ground Pass,,15.9890585,1,1,1,290.7543121436578,0.0,0.053032165920352196,0.0077694156,1
3857270,Cristiano Ronaldo dos Santos Aveiro,Portugal,56,2,1,1,40.851193373021545,9.642000903090592,0,0,2.4525181294166387,9.64200090309058,18,0,2,,,,Right Foot,Open Play,Normal,Regular Play,Center Forward,1,0,0,1,Ground Pass,,8.980535,1,1,1,393.88724339500214,0.9999999999999987,0.06003540966409812,0.007159395,0
3857270,Edinson Roberto Cavani Gómez,Uruguay,57,2,-1,3,17.102631376487064,26.32417442776765,0,1,4.027363442500845,21.428423489084846,9,0,1,3.4873739759553257,14.04807088577015,1.5775869873840662,Right Foot,Open Play,Volley,Regular Play,Left Center Forward,1,0,0,1,High Pass,,34.232735,1,1,1,450.21265152845746,0.8140207225827147,0.2354820935939554,0.07401822,0
3857270,Darwin Gabriel Núñez Ribeiro,Uruguay,59,2,-1,1,27.43720102342803,16.453512794420075,1,1,2.110543641401924,5.0453732423056605,16,0,3,3.7301084321729325,23.715824651516982,0.25333259219728177,Right Foot,Open Play,Normal,Regular Play,Right Center Forward,1,0,0,1,High Pass,,24.856588,1,1,1,451.4383380820487,0.30664413765896315,0.07692270212255894,0.03092143,0
