match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3930166,Francisco Fernandes Conceição,Portugal,91,2,-1,3,5.805170109479994,62.772599375549845,0,1,3.1751950730380605,44.046845467880765,15,0,3,2.118827159753101,3.6880701841606,1.4732210329383904,Left Foot,Open Play,Normal,From Goal Kick,Center Attacking Midfield,1,0,0,1,,,,0,0,0,364.40561758930454,0.7016890475470284,0.5469598673521874,0.59001094,1
3930159,Roland Sallai,Hungary,9,1,0,3,23.315445524372898,18.36944114293896,1,1,3.0785843284864933,4.0370179820039125,12,0,2,3.142589748710209,20.434848091381067,2.1041875552489984,Right Foot,Open Play,Normal,Regular Play,Right Attacking Midfield,1,0,1,1,Ground Pass,,12.845622,1,1,1,428.2917042813676,0.21976814376607773,0.13204055334341702,0.044836354,0
3930159,Kwadwo Duah,Switzerland,11,1,0,22,11.709824934643553,37.45869679977792,0,1,1.9998453516601742,17.48715267528434,14,0,2,8.253226005649845,3.460135365451331,0.9974905471707913,Right Foot,Open Play,Normal,Regular Play,Center Forward,1,0,1,1,Ground Pass,Through Ball,24.31954,1,1,1,438.6347818052921,0.4668382557128366,0.170783539704648,0.38862705,1
3930159,Fabian Lukas Schär,Switzerland,21,1,1,4,29.09982817818689,14.36679237474043,1,1,3.3673594440932186,6.457346328794946,18,0,1,3.6683515247708622,25.447519765168295,1.1888912434633596,Right Foot,Open Play,Normal,From Corner,Right Center Back,1,0,1,1,Ground Pass,,16.63851,1,1,1,418.0711895766321,0.44946332906906883,0.11571750264207324,0.017150318,0
3930159,Fabian Lukas Schär,Switzerland,28,1,1,8,19.431160541768982,20.16763294487504,2,1,1.6115510345389648,0.0,13,0,4,3.517968095680313,16.110271413800724,0.8415829136220765,Left Foot,Open Play,Normal,Regular Play,Right Center Back,1,0,1,1,,,,0,0,0,391.8805134993361,0.0,0.08293642734693045,0.053312253,0
3930159,Willi Orban,Hungary,39,1,-1,1,8.700574693662485,49.37837328362999,0,1,2.9791919447640716,39.661838181546294,18,2,5,2.6129464012171177,7.084561836228587,1.8154274989265744,Head,Open Play,Normal,From Free Kick,Center Back,1,0,1,1,High Pass,,33.452206,1,1,1,429.62022500577086,0.8032228594030063,0.34241323701687437,0.14360759,0
3930159,Michel Aebischer,Switzerland,44,1,1,20,24.62214450449026,18.018976073970364,2,1,5.086857337087418,7.100023171296561,17,0,0,3.474369985257659,21.147807342725372,0.7897277888297367,Right Foot,Open Play,Normal,Regular Play,Left Wing Back,1,0,1,1,Ground Pass,,15.605127,1,1,1,443.6658327162509,0.3940303345844955,0.2065968435917409,0.03557817,1
3930159,Kwadwo Duah,Switzerland,46,2,2,3,14.798986451781085,21.312177087798965,1,1,1.8798785334614283,0.0,17,1,1,4.984375338850992,10.281618519489797,4.639456638957505,Right Foot,Open Play,Normal,From Throw In,Center Forward,1,0,1,1,Ground Pass,,7.6550636,1,1,1,315.39861998029613,0.0,0.12702751905250792,0.06089901,0
3930159,Kwadwo Duah,Switzerland,47,2,2,7,18.601075237738275,19.983106521899995,0,1,2.0035115166013653,16.60079551562317,16,0,3,4.137444892190381,15.11857142630199,0.5182488539591361,Left Foot,Open Play,Normal,From Throw In,Center Forward,1,0,1,1,Ground Pass,,9.066973,1,1,1,371.7072678976002,0.8307414814323256,0.10770944641611882,0.10888988,0
3930159,Ruben Vargas,Switzerland,53,2,2,7,15.033296378372913,23.474617598135367,1,1,1.406503975734187,11.749601712209072,17,1,3,3.0251282292901704,12.015439503362755,1.8261458830557729,Left Foot,Open Play,Half Volley,From Throw In,Left Attacking Midfield,1,0,1,1,Low Pass,,8.532878,1,1,1,352.9008837217375,0.5005236683021566,0.09355925276359223,0.12474265,0
